progress_id,student_unique_id,lecture_unique_id,view_count,watched_seconds,progress_percent,downloaded_offline,last_opened_at
P011665,G190,L00698,4,152,20,Yes,2025-03-18
P011666,G190,L00616,0,0,0,Yes,2025-03-03
P011667,G190,L00829,3,948,70,No,2025-03-26
P011668,G190,L00550,0,0,0,Yes,2025-03-25
P011669,G190,L00389,3,96,10,Yes,2025-03-02
P011670,G190,L00294,4,578,50,Yes,2025-03-20
P011671,G190,L00277,4,903,90,Yes,2025-03-19
P011672,G190,L00268,1,1766,100,No,2025-03-15
P011673,G190,L00771,3,200,30,Yes,2025-03-12
P011674,G190,L00361,3,1405,100,Yes,2025-03-17
P011675,G190,L00208,4,1527,100,Yes,2025-03-12
P011676,G190,L00485,0,0,0,Yes,2025-03-22
P011677,G190,L00368,1,200,20,Yes,2025-03-15
P011678,G190,L00405,4,1434,100,No,2025-03-13
P011679,G190,L00434,0,0,0,Yes,2025-03-15
P011680,G190,L00005,2,768,50,Yes,2025-03-19
P011681,G190,L00532,3,332,20,Yes,2025-03-07
P011682,G190,L00449,3,75,10,No,2025-03-05
P011683,G190,L00403,0,0,0,No,2025-03-16
P011684,G190,L00360,3,317,30,Yes,2025-03-17
P011685,G190,L00415,3,1381,90,Yes,2025-03-01
P011686,G190,L00194,0,0,0,No,2025-03-20
P011687,G191,L00461,2,715,50,Yes,2025-03-02
P011688,G191,L00107,2,214,20,Yes,2025-03-13
P011689,G191,L00423,0,0,0,No,2025-03-03
P011690,G191,L00873,3,662,50,No,2025-03-03
P011691,G191,L00857,1,152,10,Yes,2025-03-08
P011692,G191,L00813,0,0,0,Yes,2025-03-10
P011693,G191,L00105,3,459,30,Yes,2025-03-17
P011694,G191,L00504,4,1486,90,Yes,2025-03-23
P011695,G191,L00223,0,0,0,Yes,2025-03-11
P011696,G191,L00212,2,557,50,No,2025-03-15
P011697,G191,L00360,1,73,10,Yes,2025-03-01
P011698,G191,L00292,2,377,50,Yes,2025-03-22
P011699,G191,L00788,1,810,100,No,2025-03-10
P011700,G191,L00809,3,857,70,No,2025-03-19
P011701,G191,L00867,4,1419,100,Yes,2025-03-19
P011702,G191,L00833,0,0,0,Yes,2025-03-14
P011703,G191,L00138,4,1526,100,No,2025-03-15
P011704,G191,L00804,0,0,0,Yes,2025-03-02
P011705,G191,L00611,2,326,30,No,2025-03-24
P011706,G191,L00389,3,342,30,Yes,2025-03-19
P011707,G191,L00078,2,228,30,Yes,2025-03-10
P011708,G191,L00697,0,0,0,Yes,2025-03-23
P011709,G191,L00514,0,0,0,Yes,2025-03-08
P011710,G191,L00694,2,87,10,Yes,2025-03-21
P011711,G191,L00700,4,192,20,No,2025-03-12
P011712,G191,L00293,0,0,0,Yes,2025-03-22
P011713,G191,L00259,2,201,20,Yes,2025-03-24
P011714,G191,L00606,2,1398,100,Yes,2025-03-22
P011715,G191,L00181,4,198,20,Yes,2025-03-03
P011716,G192,L00036,4,369,30,Yes,2025-03-04
P011717,G192,L00002,4,959,90,Yes,2025-03-26
P011718,G192,L00088,4,322,20,No,2025-03-09
P011719,G192,L00840,1,352,50,Yes,2025-03-09
P011720,G192,L00761,1,101,10,Yes,2025-03-02
P011721,G192,L00015,3,731,90,No,2025-03-13
P011722,G192,L00454,2,719,70,No,2025-03-12
P011723,G192,L00051,1,930,100,No,2025-03-10
P011724,G192,L00564,3,73,10,No,2025-03-15
P011725,G192,L00693,0,0,0,No,2025-03-15
P011726,G192,L00629,0,0,0,Yes,2025-03-25
P011727,G192,L00196,0,0,0,No,2025-03-22
P011728,G192,L00111,0,0,0,No,2025-03-06
P011729,G192,L00703,1,181,30,No,2025-03-11
P011730,G192,L00801,1,194,20,No,2025-03-25
P011731,G192,L00690,0,0,0,Yes,2025-03-02
P011732,G192,L00319,0,0,0,No,2025-03-10
P011733,G192,L00198,2,572,50,Yes,2025-03-20
P011734,G192,L00579,1,192,20,Yes,2025-03-15
P011735,G192,L00651,0,0,0,Yes,2025-03-03
P011736,G192,L00202,4,241,20,Yes,2025-03-02
P011737,G192,L00708,3,301,20,No,2025-03-05
P011738,G192,L00457,3,298,30,Yes,2025-03-19
P011739,G192,L00674,2,792,50,No,2025-03-14
P011740,G192,L00694,0,0,0,No,2025-03-20
P011741,G192,L00577,3,71,10,No,2025-03-16
P011742,G192,L00695,0,0,0,Yes,2025-03-26
P011743,G192,L00665,2,827,90,Yes,2025-03-25
P011744,G192,L00217,0,0,0,No,2025-03-13
P011745,G192,L00631,3,1545,90,Yes,2025-03-11
P011746,G192,L00450,4,930,90,No,2025-03-08
P011747,G192,L00545,0,0,0,Yes,2025-03-09
P011748,G193,L00560,4,186,30,Yes,2025-03-21
P011749,G193,L00563,1,236,30,Yes,2025-03-02
P011750,G193,L00689,0,0,0,Yes,2025-03-15
P011751,G193,L00561,0,0,0,No,2025-03-03
P011752,G193,L00849,4,206,20,Yes,2025-03-05
P011753,G193,L00346,0,0,0,No,2025-03-24
P011754,G193,L00257,4,385,30,Yes,2025-03-24
P011755,G193,L00780,2,303,30,No,2025-03-14
P011756,G193,L00066,4,117,10,No,2025-03-15
P011757,G193,L00131,2,484,30,No,2025-03-20
P011758,G193,L00082,3,653,90,Yes,2025-03-06
P011759,G193,L00333,4,289,30,Yes,2025-03-08
P011760,G193,L00219,4,332,20,No,2025-03-16
P011761,G193,L00259,2,208,20,Yes,2025-03-02
P011762,G193,L00168,0,0,0,Yes,2025-03-13
P011763,G193,L00029,2,1409,90,No,2025-03-21
P011764,G193,L00196,0,0,0,Yes,2025-03-12
P011765,G193,L00466,0,0,0,No,2025-03-08
P011766,G193,L00100,2,542,50,Yes,2025-03-12
P011767,G193,L00787,3,178,10,Yes,2025-03-18
P011768,G193,L00528,3,1340,90,Yes,2025-03-06
P011769,G193,L00328,1,689,70,Yes,2025-03-06
P011770,G193,L00451,1,357,20,No,2025-03-19
P011771,G193,L00428,0,0,0,No,2025-03-12
P011772,G193,L00674,3,285,30,Yes,2025-03-14
P011773,G193,L00510,1,62,10,No,2025-03-20
P011774,G193,L00280,4,137,10,Yes,2025-03-24
P011775,G193,L00819,1,98,10,No,2025-03-12
P011776,G193,L00842,4,874,90,Yes,2025-03-10
P011777,G193,L00826,3,182,20,Yes,2025-03-02
P011778,G193,L00158,0,0,0,No,2025-03-09
P011779,G193,L00590,1,782,50,No,2025-03-12
P011780,G193,L00690,2,327,20,No,2025-03-19
P011781,G193,L00296,0,0,0,No,2025-03-14
P011782,G193,L00423,0,0,0,No,2025-03-13
P011783,G193,L00334,0,0,0,Yes,2025-03-16
P011784,G193,L00241,0,0,0,No,2025-03-05
P011785,G193,L00767,2,257,20,Yes,2025-03-04
P011786,G193,L00421,3,103,10,Yes,2025-03-09
P011787,G193,L00872,3,1238,100,No,2025-03-01
P011788,G194,L00717,4,1078,90,No,2025-03-17
P011789,G194,L00816,0,0,0,No,2025-03-26
P011790,G194,L00383,0,0,0,No,2025-03-16
P011791,G194,L00447,0,0,0,No,2025-03-08
P011792,G194,L00329,0,0,0,No,2025-03-06
P011793,G194,L00287,3,1317,100,Yes,2025-03-25
P011794,G194,L00054,3,185,20,No,2025-03-15
P011795,G194,L00595,4,522,70,Yes,2025-03-22
P011796,G194,L00673,3,317,20,No,2025-03-08
P011797,G194,L00277,2,167,10,No,2025-03-12
P011798,G194,L00389,3,352,30,Yes,2025-03-19
P011799,G194,L00275,2,1367,90,Yes,2025-03-07
P011800,G194,L00157,4,1100,100,No,2025-03-22
P011801,G194,L00799,3,67,10,No,2025-03-05
P011802,G194,L00508,1,101,10,No,2025-03-07
P011803,G194,L00303,2,279,20,No,2025-03-05
P011804,G194,L00417,1,716,90,No,2025-03-07
P011805,G194,L00086,2,148,20,Yes,2025-03-13
P011806,G194,L00385,3,112,10,No,2025-03-15
P011807,G194,L00634,2,915,100,No,2025-03-05
P011808,G194,L00191,0,0,0,Yes,2025-03-08
P011809,G194,L00545,3,483,70,Yes,2025-03-11
P011810,G194,L00354,0,0,0,No,2025-03-14
P011811,G194,L00323,0,0,0,No,2025-03-25
P011812,G194,L00409,2,840,70,Yes,2025-03-01
P011813,G194,L00439,1,1218,90,No,2025-03-07
P011814,G194,L00423,1,346,30,Yes,2025-03-03
P011815,G194,L00490,3,347,20,Yes,2025-03-17
P011816,G194,L00343,2,1128,100,No,2025-03-20
P011817,G194,L00306,3,920,70,No,2025-03-12
P011818,G194,L00375,0,0,0,Yes,2025-03-20
P011819,G194,L00658,2,1225,90,No,2025-03-02
P011820,G194,L00653,3,251,30,No,2025-03-15
P011821,G194,L00327,3,632,90,No,2025-03-07
P011822,G194,L00140,2,838,100,No,2025-03-04
P011823,G194,L00788,2,992,90,No,2025-03-19
P011824,G194,L00772,3,939,90,Yes,2025-03-25
P011825,G195,L00608,1,1190,100,Yes,2025-03-21
P011826,G195,L00229,4,141,20,Yes,2025-03-18
P011827,G195,L00211,0,0,0,No,2025-03-14
P011828,G195,L00289,1,1620,90,Yes,2025-03-25
P011829,G195,L00629,2,137,20,No,2025-03-02
P011830,G195,L00806,1,653,90,No,2025-03-14
P011831,G195,L00408,2,307,30,No,2025-03-07
P011832,G195,L00723,0,0,0,No,2025-03-10
P011833,G195,L00507,0,0,0,Yes,2025-03-19
P011834,G195,L00880,0,0,0,Yes,2025-03-13
P011835,G195,L00022,1,123,10,Yes,2025-03-03
P011836,G195,L00171,3,244,20,Yes,2025-03-10
P011837,G195,L00711,4,230,20,Yes,2025-03-08
P011838,G195,L00414,0,0,0,No,2025-03-18
P011839,G195,L00156,1,61,10,No,2025-03-14
P011840,G195,L00107,3,136,10,Yes,2025-03-22
P011841,G195,L00067,0,0,0,No,2025-03-10
P011842,G195,L00425,1,153,10,Yes,2025-03-12
P011843,G195,L00670,0,0,0,No,2025-03-18
P011844,G195,L00259,2,195,20,No,2025-03-17
P011845,G195,L00610,2,1276,90,Yes,2025-03-18
P011846,G195,L00265,4,67,10,Yes,2025-03-23
P011847,G195,L00391,3,457,30,Yes,2025-03-08
P011848,G195,L00833,0,0,0,No,2025-03-01
P011849,G195,L00621,0,0,0,No,2025-03-20
P011850,G195,L00427,0,0,0,Yes,2025-03-01
P011851,G195,L00751,1,1065,90,Yes,2025-03-26
P011852,G195,L00113,1,158,10,Yes,2025-03-03
P011853,G195,L00483,4,782,50,No,2025-03-16
P011854,G196,L00067,0,0,0,No,2025-03-22
P011855,G196,L00567,0,0,0,No,2025-03-03
P011856,G196,L00715,1,482,30,No,2025-03-18
P011857,G196,L00618,1,703,50,Yes,2025-03-24
P011858,G196,L00343,0,0,0,No,2025-03-24
P011859,G196,L00835,0,0,0,No,2025-03-01
P011860,G196,L00069,4,226,20,Yes,2025-03-25
P011861,G196,L00546,3,1075,90,Yes,2025-03-12
P011862,G196,L00790,3,170,20,Yes,2025-03-17
P011863,G196,L00128,1,503,50,Yes,2025-03-03
P011864,G196,L00088,2,288,30,No,2025-03-09
P011865,G196,L00842,3,579,90,Yes,2025-03-10
P011866,G196,L00702,3,968,70,Yes,2025-03-23
P011867,G196,L00332,2,1234,70,No,2025-03-17
P011868,G196,L00377,2,861,70,No,2025-03-01
P011869,G196,L00721,3,920,90,No,2025-03-18
P011870,G196,L00767,4,624,100,No,2025-03-02
P011871,G196,L00027,3,291,20,No,2025-03-24
P011872,G196,L00607,2,406,50,Yes,2025-03-23
P011873,G196,L00389,4,374,50,Yes,2025-03-23
P011874,G196,L00315,4,1475,90,Yes,2025-03-07
P011875,G196,L00252,3,654,100,No,2025-03-03
P011876,G196,L00797,2,952,70,Yes,2025-03-04
P011877,G196,L00077,0,0,0,Yes,2025-03-04
P011878,G196,L00632,0,0,0,Yes,2025-03-15
P011879,G196,L00693,4,1070,100,No,2025-03-18
P011880,G196,L00268,2,401,30,No,2025-03-19
P011881,G196,L00330,4,142,10,No,2025-03-26
P011882,G196,L00719,2,487,30,No,2025-03-20
P011883,G196,L00785,0,0,0,Yes,2025-03-13
P011884,G197,L00740,2,168,20,No,2025-03-09
P011885,G197,L00833,0,0,0,Yes,2025-03-16
P011886,G197,L00721,0,0,0,Yes,2025-03-22
P011887,G197,L00141,3,788,50,Yes,2025-03-03
P011888,G197,L00043,0,0,0,Yes,2025-03-12
P011889,G197,L00675,4,1561,90,No,2025-03-25
P011890,G197,L00606,0,0,0,Yes,2025-03-12
P011891,G197,L00358,4,128,10,No,2025-03-21
P011892,G197,L00720,4,1544,100,No,2025-03-24
P011893,G197,L00187,0,0,0,Yes,2025-03-15
P011894,G197,L00443,0,0,0,No,2025-03-01
P011895,G197,L00639,0,0,0,Yes,2025-03-12
P011896,G197,L00232,4,1263,90,No,2025-03-20
P011897,G197,L00129,3,690,70,No,2025-03-18
P011898,G197,L00344,1,640,50,No,2025-03-05
P011899,G197,L00243,0,0,0,Yes,2025-03-10
P011900,G197,L00121,4,1101,70,Yes,2025-03-26
P011901,G197,L00872,3,249,30,Yes,2025-03-02
P011902,G197,L00528,4,134,10,No,2025-03-25
P011903,G197,L00489,2,606,100,No,2025-03-13
P011904,G197,L00282,2,848,70,Yes,2025-03-02
P011905,G197,L00830,4,1787,100,No,2025-03-26
P011906,G197,L00784,1,698,70,No,2025-03-08
P011907,G197,L00288,4,857,50,Yes,2025-03-03
P011908,G197,L00570,3,105,10,No,2025-03-17
P011909,G197,L00127,3,578,50,No,2025-03-02
P011910,G197,L00266,1,1160,90,No,2025-03-23
P011911,G197,L00362,1,245,30,No,2025-03-15
P011912,G197,L00547,4,180,30,Yes,2025-03-23
P011913,G197,L00795,2,771,50,Yes,2025-03-15
P011914,G197,L00168,2,807,50,No,2025-03-16
P011915,G197,L00346,3,303,30,No,2025-03-06
P011916,G197,L00548,3,503,50,No,2025-03-21
P011917,G197,L00507,1,68,10,Yes,2025-03-11
P011918,G197,L00737,1,1598,90,Yes,2025-03-01
P011919,G197,L00426,2,1759,100,Yes,2025-03-23
P011920,G198,L00003,2,310,50,No,2025-03-10
P011921,G198,L00194,0,0,0,No,2025-03-22
P011922,G198,L00055,1,1051,90,Yes,2025-03-03
P011923,G198,L00193,1,549,90,No,2025-03-19
P011924,G198,L00372,0,0,0,No,2025-03-05
P011925,G198,L00291,2,570,50,No,2025-03-11
P011926,G198,L00452,1,144,10,Yes,2025-03-15
P011927,G198,L00842,2,333,20,No,2025-03-03
P011928,G198,L00524,0,0,0,No,2025-03-02
P011929,G198,L00202,4,478,70,No,2025-03-03
P011930,G198,L00006,3,113,10,No,2025-03-19
P011931,G198,L00027,2,299,30,Yes,2025-03-04
P011932,G198,L00399,1,720,50,No,2025-03-07
P011933,G198,L00593,0,0,0,No,2025-03-21
P011934,G198,L00788,3,201,20,Yes,2025-03-07
P011935,G198,L00581,1,513,30,Yes,2025-03-12
P011936,G198,L00301,2,827,90,No,2025-03-09
P011937,G198,L00298,4,726,100,No,2025-03-08
P011938,G198,L00368,0,0,0,No,2025-03-25
P011939,G198,L00409,3,836,70,Yes,2025-03-11
P011940,G198,L00297,0,0,0,No,2025-03-03
P011941,G198,L00230,4,153,20,Yes,2025-03-13
P011942,G199,L00463,3,975,100,No,2025-03-08
P011943,G199,L00115,2,751,70,Yes,2025-03-05
P011944,G199,L00798,3,207,20,No,2025-03-13
P011945,G199,L00147,0,0,0,Yes,2025-03-17
P011946,G199,L00379,4,193,20,No,2025-03-06
P011947,G199,L00789,2,1170,90,No,2025-03-11
P011948,G199,L00517,1,1232,100,No,2025-03-03
P011949,G199,L00654,1,304,30,Yes,2025-03-26
P011950,G199,L00467,0,0,0,No,2025-03-09
P011951,G199,L00110,0,0,0,No,2025-03-15
P011952,G199,L00201,0,0,0,No,2025-03-11
P011953,G199,L00185,4,776,90,No,2025-03-10
P011954,G199,L00234,1,1406,100,Yes,2025-03-26
P011955,G199,L00577,3,285,30,No,2025-03-05
P011956,G199,L00419,0,0,0,Yes,2025-03-04
P011957,G199,L00730,0,0,0,No,2025-03-11
P011958,G199,L00459,1,1049,70,No,2025-03-13
P011959,G199,L00197,0,0,0,Yes,2025-03-14
P011960,G199,L00858,3,875,70,No,2025-03-25
P011961,G199,L00009,1,220,20,Yes,2025-03-09
P011962,G199,L00020,4,174,10,No,2025-03-16
P011963,G199,L00345,3,146,10,No,2025-03-09
P011964,G199,L00688,2,1548,90,Yes,2025-03-16
P011965,G199,L00153,3,106,10,No,2025-03-14
P011966,G199,L00630,3,535,70,Yes,2025-03-19
P011967,G199,L00063,4,962,70,No,2025-03-19
P011968,G199,L00581,0,0,0,No,2025-03-16
P011969,G199,L00531,2,158,20,Yes,2025-03-11
P011970,G199,L00637,0,0,0,Yes,2025-03-03
P011971,G199,L00597,4,1012,90,Yes,2025-03-03
P011972,G199,L00863,4,275,30,No,2025-03-03
P011973,G199,L00023,3,282,20,No,2025-03-10
P011974,G200,L00456,1,1278,90,No,2025-03-18
P011975,G200,L00832,1,702,50,No,2025-03-22
P011976,G200,L00199,2,315,30,Yes,2025-03-01
P011977,G200,L00309,0,0,0,Yes,2025-03-07
P011978,G200,L00165,1,177,10,Yes,2025-03-06
P011979,G200,L00855,0,0,0,No,2025-03-26
P011980,G200,L00327,0,0,0,Yes,2025-03-10
P011981,G200,L00645,3,238,30,Yes,2025-03-10
P011982,G200,L00030,3,94,10,Yes,2025-03-09
P011983,G200,L00017,1,568,70,Yes,2025-03-02
P011984,G200,L00226,3,273,20,Yes,2025-03-02
P011985,G200,L00182,2,1178,90,Yes,2025-03-20
P011986,G200,L00587,4,369,50,No,2025-03-05
P011987,G200,L00512,4,788,70,No,2025-03-12
P011988,G200,L00575,4,1277,100,Yes,2025-03-07
P011989,G200,L00721,1,639,50,Yes,2025-03-17
P011990,G200,L00359,0,0,0,Yes,2025-03-24
P011991,G200,L00744,0,0,0,No,2025-03-09
P011992,G200,L00579,0,0,0,No,2025-03-05
P011993,G200,L00002,0,0,0,No,2025-03-26
P011994,G200,L00690,2,360,20,Yes,2025-03-05
P011995,G200,L00130,1,164,20,No,2025-03-07
P011996,G200,L00876,0,0,0,Yes,2025-03-02
P011997,G200,L00144,3,748,90,No,2025-03-10
P011998,G200,L00597,0,0,0,No,2025-03-26
P011999,G200,L00176,3,473,50,Yes,2025-03-25
P012000,G200,L00140,2,1708,100,Yes,2025-03-24
P012001,G200,L00473,0,0,0,No,2025-03-22
P012002,G200,L00275,2,151,10,No,2025-03-16
P012003,G200,L00678,1,478,30,No,2025-03-13
P012004,G200,L00151,2,337,20,No,2025-03-03
P012005,G200,L00712,0,0,0,No,2025-03-08
P012006,G200,L00858,3,640,90,Yes,2025-03-19
P012007,G200,L00298,2,1211,100,Yes,2025-03-05
P012008,G201,L00096,0,0,0,Yes,2025-03-24
P012009,G201,L00042,2,1581,100,Yes,2025-03-20
P012010,G201,L00453,2,1593,90,No,2025-03-11
P012011,G201,L00863,3,116,10,No,2025-03-12
P012012,G201,L00353,0,0,0,Yes,2025-03-10
P012013,G201,L00293,0,0,0,Yes,2025-03-07
P012014,G201,L00721,2,360,50,Yes,2025-03-22
P012015,G201,L00421,4,172,10,Yes,2025-03-18
P012016,G201,L00835,3,682,50,No,2025-03-16
P012017,G201,L00749,0,0,0,Yes,2025-03-11
P012018,G201,L00215,0,0,0,Yes,2025-03-14
P012019,G201,L00437,1,120,20,Yes,2025-03-15
P012020,G201,L00628,3,886,70,Yes,2025-03-16
P012021,G201,L00523,4,798,90,No,2025-03-15
P012022,G201,L00492,0,0,0,Yes,2025-03-05
P012023,G201,L00130,0,0,0,Yes,2025-03-23
P012024,G201,L00262,0,0,0,No,2025-03-22
P012025,G201,L00035,2,163,10,Yes,2025-03-08
P012026,G201,L00774,4,352,20,No,2025-03-24
P012027,G201,L00637,2,181,30,Yes,2025-03-10
P012028,G201,L00381,0,0,0,No,2025-03-17
P012029,G201,L00375,4,809,90,No,2025-03-20
P012030,G201,L00445,1,232,20,No,2025-03-19
P012031,G201,L00462,2,1253,90,No,2025-03-05
P012032,G201,L00640,3,1619,100,Yes,2025-03-06
P012033,G201,L00795,2,348,50,Yes,2025-03-01
P012034,G201,L00265,0,0,0,No,2025-03-21
P012035,G201,L00210,4,488,30,No,2025-03-14
P012036,G201,L00687,1,511,50,Yes,2025-03-04
P012037,G201,L00755,3,1061,70,Yes,2025-03-11
P012038,G201,L00515,3,221,20,No,2025-03-09
P012039,G201,L00672,0,0,0,Yes,2025-03-18
P012040,G201,L00140,1,85,10,Yes,2025-03-12
P012041,G201,L00707,0,0,0,No,2025-03-22
P012042,G201,L00400,4,162,10,Yes,2025-03-23
P012043,G202,L00275,1,531,50,Yes,2025-03-25
P012044,G202,L00547,4,933,90,No,2025-03-20
P012045,G202,L00067,3,123,20,No,2025-03-05
P012046,G202,L00843,1,1512,90,No,2025-03-03
P012047,G202,L00294,3,115,10,No,2025-03-02
P012048,G202,L00816,4,625,100,No,2025-03-10
P012049,G202,L00788,4,666,70,Yes,2025-03-24
P012050,G202,L00553,4,334,30,Yes,2025-03-13
P012051,G202,L00325,0,0,0,Yes,2025-03-23
P012052,G202,L00102,0,0,0,Yes,2025-03-24
P012053,G202,L00704,1,81,10,Yes,2025-03-06
P012054,G202,L00268,2,615,50,Yes,2025-03-12
P012055,G202,L00054,4,124,20,No,2025-03-12
P012056,G202,L00486,3,820,50,Yes,2025-03-10
P012057,G202,L00826,4,812,50,Yes,2025-03-20
P012058,G202,L00009,4,221,20,Yes,2025-03-08
P012059,G202,L00493,3,1575,90,Yes,2025-03-01
P012060,G202,L00652,0,0,0,Yes,2025-03-08
P012061,G202,L00440,4,786,90,No,2025-03-08
P012062,G202,L00160,0,0,0,No,2025-03-14
P012063,G202,L00714,1,125,20,No,2025-03-09
P012064,G202,L00824,1,1680,100,No,2025-03-06
P012065,G202,L00080,0,0,0,Yes,2025-03-10
P012066,G202,L00847,1,979,90,Yes,2025-03-04
P012067,G202,L00314,3,97,10,No,2025-03-15
P012068,G202,L00647,2,839,100,No,2025-03-02
P012069,G202,L00205,4,211,30,Yes,2025-03-07
P012070,G202,L00857,4,678,90,No,2025-03-06
P012071,G202,L00556,4,1100,90,No,2025-03-01
P012072,G202,L00026,3,345,50,No,2025-03-10
P012073,G202,L00476,4,447,70,Yes,2025-03-06
P012074,G202,L00828,1,1640,100,No,2025-03-12
P012075,G203,L00217,2,806,100,Yes,2025-03-15
P012076,G203,L00723,1,1499,90,No,2025-03-23
P012077,G203,L00469,2,313,30,No,2025-03-08
P012078,G203,L00451,0,0,0,No,2025-03-13
P012079,G203,L00773,0,0,0,No,2025-03-06
P012080,G203,L00590,3,330,30,No,2025-03-26
P012081,G203,L00859,1,502,50,Yes,2025-03-10
P012082,G203,L00531,3,176,10,No,2025-03-19
P012083,G203,L00365,1,153,10,Yes,2025-03-16
P012084,G203,L00178,0,0,0,Yes,2025-03-14
P012085,G203,L00097,2,303,30,Yes,2025-03-11
P012086,G203,L00803,0,0,0,Yes,2025-03-07
P012087,G203,L00403,1,200,20,No,2025-03-06
P012088,G203,L00132,0,0,0,Yes,2025-03-26
P012089,G203,L00147,2,1249,100,Yes,2025-03-06
P012090,G203,L00260,0,0,0,No,2025-03-18
P012091,G203,L00125,2,96,10,Yes,2025-03-09
P012092,G203,L00836,1,617,50,No,2025-03-01
P012093,G203,L00131,2,1425,100,Yes,2025-03-21
P012094,G203,L00848,4,1223,100,Yes,2025-03-16
P012095,G203,L00393,0,0,0,Yes,2025-03-18
P012096,G203,L00390,4,1080,70,Yes,2025-03-11
P012097,G203,L00709,0,0,0,No,2025-03-24
P012098,G203,L00397,4,80,10,Yes,2025-03-17
P012099,G203,L00281,4,860,50,Yes,2025-03-01
P012100,G204,L00864,3,690,70,No,2025-03-01
P012101,G204,L00153,4,726,70,Yes,2025-03-17
P012102,G204,L00633,1,898,70,No,2025-03-13
P012103,G204,L00257,3,410,50,Yes,2025-03-07
P012104,G204,L00778,0,0,0,No,2025-03-25
P012105,G204,L00556,0,0,0,No,2025-03-12
P012106,G204,L00544,4,1024,70,Yes,2025-03-23
P012107,G204,L00569,3,506,50,No,2025-03-11
P012108,G204,L00773,0,0,0,No,2025-03-16
P012109,G204,L00856,4,232,30,Yes,2025-03-09
P012110,G204,L00232,3,310,20,No,2025-03-26
P012111,G204,L00527,3,176,10,No,2025-03-11
P012112,G204,L00278,4,158,20,Yes,2025-03-02
P012113,G204,L00082,2,770,100,Yes,2025-03-21
P012114,G204,L00339,0,0,0,No,2025-03-21
P012115,G204,L00843,0,0,0,No,2025-03-01
P012116,G204,L00648,4,839,90,No,2025-03-19
P012117,G204,L00684,3,497,30,No,2025-03-08
P012118,G204,L00230,4,322,50,No,2025-03-13
P012119,G204,L00709,1,1078,90,Yes,2025-03-25
P012120,G204,L00297,1,157,10,No,2025-03-19
P012121,G204,L00830,4,326,50,Yes,2025-03-17
P012122,G204,L00521,0,0,0,Yes,2025-03-03
P012123,G205,L00205,2,309,30,Yes,2025-03-13
P012124,G205,L00094,0,0,0,No,2025-03-08
P012125,G205,L00620,0,0,0,No,2025-03-06
P012126,G205,L00562,4,78,10,No,2025-03-02
P012127,G205,L00530,4,1123,70,Yes,2025-03-07
P012128,G205,L00196,0,0,0,Yes,2025-03-15
P012129,G205,L00565,0,0,0,Yes,2025-03-12
P012130,G205,L00617,4,266,20,Yes,2025-03-18
P012131,G205,L00767,2,1076,90,Yes,2025-03-04
P012132,G205,L00017,3,1168,70,No,2025-03-17
P012133,G205,L00053,3,732,100,No,2025-03-22
P012134,G205,L00873,1,216,20,Yes,2025-03-22
P012135,G205,L00490,4,1194,90,No,2025-03-16
P012136,G205,L00021,0,0,0,No,2025-03-02
P012137,G205,L00302,1,158,10,Yes,2025-03-17
P012138,G205,L00423,2,762,50,Yes,2025-03-11
P012139,G205,L00145,0,0,0,Yes,2025-03-21
P012140,G205,L00777,4,256,20,No,2025-03-12
P012141,G205,L00118,3,1007,70,No,2025-03-02
P012142,G205,L00706,4,129,10,No,2025-03-11
P012143,G205,L00096,4,353,20,No,2025-03-17
P012144,G205,L00758,4,1318,100,No,2025-03-26
P012145,G205,L00793,1,1040,70,Yes,2025-03-15
P012146,G205,L00593,4,250,30,Yes,2025-03-05
P012147,G205,L00755,4,270,30,No,2025-03-14
P012148,G206,L00215,1,893,90,No,2025-03-20
P012149,G206,L00376,0,0,0,Yes,2025-03-20
P012150,G206,L00124,0,0,0,No,2025-03-11
P012151,G206,L00294,3,402,30,No,2025-03-24
P012152,G206,L00746,1,100,10,No,2025-03-24
P012153,G206,L00453,3,808,100,Yes,2025-03-26
P012154,G206,L00093,4,716,100,Yes,2025-03-14
P012155,G206,L00653,3,275,20,Yes,2025-03-10
P012156,G206,L00845,4,174,10,Yes,2025-03-13
P012157,G206,L00411,0,0,0,Yes,2025-03-15
P012158,G206,L00357,2,790,90,Yes,2025-03-02
P012159,G206,L00392,3,1620,100,Yes,2025-03-23
P012160,G206,L00343,1,175,10,No,2025-03-06
P012161,G206,L00559,4,864,70,No,2025-03-01
P012162,G206,L00737,1,284,20,Yes,2025-03-17
P012163,G206,L00775,2,294,20,No,2025-03-02
P012164,G206,L00567,1,1296,90,Yes,2025-03-12
P012165,G206,L00203,1,379,50,No,2025-03-24
P012166,G206,L00235,2,901,70,Yes,2025-03-03
P012167,G206,L00150,4,1411,100,No,2025-03-11
P012168,G206,L00370,1,177,10,Yes,2025-03-06
P012169,G206,L00461,3,342,30,Yes,2025-03-10
P012170,G206,L00101,2,1206,90,Yes,2025-03-23
P012171,G206,L00767,4,1388,100,Yes,2025-03-02
P012172,G207,L00545,2,184,30,Yes,2025-03-08
P012173,G207,L00240,4,217,30,No,2025-03-10
P012174,G207,L00334,1,722,50,No,2025-03-14
P012175,G207,L00853,1,1140,100,No,2025-03-13
P012176,G207,L00567,3,1072,100,Yes,2025-03-08
P012177,G207,L00795,1,515,70,Yes,2025-03-19
